Student_ID,Gender,Attendance_Rate,Study_Hours_per_Week,Physics,Maths,Biology,Chemistry,Past_Exam_Scores,Final_Exam_Score,Pass_Fail
S3456,Male,72.41581323,33,40,60,90,38,58,57,Pass
S3457,Male,90.50495533,38,54,32,88,58,86,82,Pass
S3458,Male,73.52454336,30,51,52,53,92,53,48,Fail
S3459,Female,67.99671181,15,70,82,70,34,62,56,Pass
S3460,Male,75.25616246,24,65,91,54,67,82,69,Pass
S3461,Male,71.83891154,26,69,89,95,80,74,66,Pass
S3462,Female,56.73775453,33,96,41,56,41,71,66,Pass
S3463,Male,98.60737963,38,34,91,92,33,76,69,Pass
S3464,Male,78.03602054,32,45,89,31,99,82,76,Pass
S3465,Male,91.18202834,10,41,34,43,55,85,70,Pass
S3466,Male,89.28556814,11,41,30,99,78,96,79,Pass
S3467,Female,89.88998057,36,69,38,59,99,96,89,Pass
S3468,Female,68.85843204,36,48,75,98,93,80,82,Pass
S3469,Female,60.08374238,14,59,95,46,36,88,77,Pass
S3470,Male,53.31115114,19,75,34,91,40,53,49,Fail
S3471,Male,86.69674899,34,95,94,84,85,73,67,Pass
S3472,Female,62.60618418,30,93,39,59,86,62,53,Pass
S3473,Male,55.5272551,36,79,34,75,86,83,80,Pass
S3474,Male,69.05080125,20,61,51,47,36,82,64,Pass
S3475,Male,89.05168593,10,71,93,37,47,56,49,Fail
S3476,Male,86.67131524,36,73,65,33,53,75,74,Pass
S3477,Male,68.89718649,20,66,83,98,87,55,56,Pass
S3478,Female,89.87492585,22,59,94,67,63,60,59,Pass
S3479,Female,56.92305719,25,54,38,40,40,97,75,Pass
S3480,Female,50.66019355,12,97,81,46,38,55,44,Fail
S3481,Male,84.00888163,38,37,89,47,69,65,72,Pass
S3482,Female,82.79430859,36,86,63,42,64,75,71,Pass
S3483,Female,63.02794756,31,41,51,39,91,82,59,Pass
S3484,Female,94.9132349,25,58,91,74,92,83,79,Pass
S3485,Male,97.92776126,19,84,87,45,96,93,86,Pass
S3486,Male,89.91850775,15,42,90,55,30,84,63,Pass
S3487,Female,91.76754632,31,80,71,67,81,63,65,Pass
S3488,Female,87.5983775,20,53,93,76,47,64,59,Pass
S3489,Male,76.82419513,31,70,56,30,36,88,73,Pass
S3490,Male,68.04041427,31,59,97,52,61,60,53,Pass
S3491,Male,94.68568911,23,53,55,46,32,70,63,Pass
S3492,Male,78.30885048,25,31,47,74,46,66,60,Pass
S3493,Female,98.60585165,33,94,83,97,97,53,68,Pass
S3494,Female,62.85875018,20,39,96,33,79,57,53,Pass
S3495,Male,93.84445371,12,55,69,53,79,60,63,Pass
S3496,Female,99.94723277,35,99,77,81,89,82,75,Pass
S3497,Female,88.82991572,23,33,43,34,69,87,66,Pass
S3498,Male,93.69968923,22,59,35,37,78,59,55,Pass
S3499,Female,89.73000953,22,73,34,84,96,77,62,Pass
S3500,Female,85.29229519,10,85,37,88,36,71,53,Pass
S3501,Female,55.11242675,38,46,90,90,34,89,73,Pass
S3502,Female,75.15433471,34,47,93,74,60,87,84,Pass
S3503,Female,59.77031915,38,45,52,53,82,96,69,Pass
S3504,Male,52.65990503,15,68,31,87,48,79,73,Pass
S3505,Female,76.24036431,28,65,89,89,60,69,62,Pass
S3506,Female,58.57538802,16,30,85,70,75,59,60,Pass
S3507,Female,57.05118372,29,77,91,99,62,69,71,Pass
S3508,Male,92.574134,17,65,43,30,65,95,74,Pass
S3509,Female,72.44289322,31,90,45,83,74,52,56,Pass
S3510,Female,84.03200012,24,97,49,77,74,63,72,Pass
S3511,Female,78.48325446,26,85,51,46,84,59,60,Pass
S3512,Female,99.83309805,19,46,63,61,37,52,46,Fail
S3513,Female,53.35540808,14,37,45,74,84,98,77,Pass
S3514,Female,84.66555344,30,71,47,40,56,88,75,Pass
S3515,Male,93.61779812,20,62,90,89,41,94,74,Pass
S3516,Female,87.58750599,35,47,82,64,62,59,64,Pass
S3517,Male,84.49374264,23,90,45,64,39,82,74,Pass
S3518,Female,87.29846543,36,89,76,32,89,97,81,Pass
S3519,Female,87.99472622,29,76,78,30,89,50,63,Pass
S3520,Female,60.94370626,36,99,84,92,81,86,70,Pass
S3521,Male,74.52992595,34,44,90,47,72,59,60,Pass
S3522,Female,93.36345558,31,81,57,84,74,68,59,Pass
S3523,Male,56.76480862,28,67,41,76,40,93,66,Pass
S3524,Female,54.82546169,23,44,87,94,35,87,80,Pass
S3525,Female,68.99173725,13,84,67,84,57,51,45,Fail
S3526,Female,95.26883806,14,85,67,61,63,65,69,Pass
S3527,Female,95.19543768,12,68,43,65,51,99,75,Pass
S3528,Male,88.18154048,37,99,60,45,60,65,65,Pass
S3529,Female,76.57682923,24,98,93,31,33,98,81,Pass
S3530,Female,76.54199069,26,81,57,78,49,62,65,Pass
S3531,Male,75.16472127,10,42,33,86,61,64,53,Pass
S3532,Male,57.32780158,33,32,43,74,82,99,68,Pass
S3533,Female,69.55918332,17,88,38,71,40,55,47,Fail
S3534,Male,53.21477193,32,73,93,59,43,89,79,Pass
S3535,Female,66.5696602,23,82,31,41,40,72,50,Pass
S3536,Male,83.01088406,28,44,71,95,77,53,50,Pass
S3537,Female,70.4444166,26,61,94,98,39,55,49,Fail
S3538,Female,77.35668453,24,48,46,79,96,63,64,Pass
S3539,Female,68.69602913,31,49,42,36,72,68,61,Pass
S3540,Female,72.27842138,19,45,95,72,89,97,88,Pass
S3541,Male,81.08083534,32,62,49,92,40,97,85,Pass
S3542,Male,79.04198358,35,65,64,98,61,53,63,Pass
S3543,Female,58.84427012,16,38,95,73,65,94,72,Pass
S3544,Female,78.93711371,27,77,47,85,74,83,74,Pass
S3545,Female,74.032498,12,68,46,43,94,69,63,Pass
S3546,Female,86.69199692,38,72,31,80,35,69,62,Pass
S3547,Female,68.35227888,18,88,90,81,50,82,74,Pass
S3548,Female,77.67013829,18,58,79,75,60,87,78,Pass
S3549,Female,86.99262625,37,46,50,71,32,83,75,Pass
S3550,Male,89.35872801,20,66,64,75,35,52,59,Pass
S3551,Male,52.74953904,32,76,78,75,62,59,50,Pass
S3552,Female,81.69780776,16,75,45,47,90,53,45,Fail
S3553,Male,80.76219539,16,90,65,98,71,67,59,Pass
S3554,Male,72.14500271,35,38,35,39,62,68,62,Pass
S3555,Male,81.29063425,25,52,83,35,86,64,62,Pass
S3556,Male,95.12000958,18,64,38,35,61,98,68,Pass
S3557,Female,78.59542853,38,95,99,42,91,78,75,Pass
S3558,Female,51.04591426,14,44,79,41,88,86,65,Pass
S3559,Male,68.55167146,25,51,45,72,35,96,71,Pass
S3560,Female,87.92986799,29,81,81,57,58,83,70,Pass
S3561,Male,53.84720706,35,99,47,49,96,54,54,Pass
S3562,Male,51.87267593,13,50,92,87,31,75,59,Pass
S3563,Female,62.1595911,26,57,33,50,60,65,46,Fail
S3564,Male,55.48688897,36,67,78,86,92,67,63,Pass
S3565,Female,68.47055719,24,93,59,92,63,80,80,Pass
S3566,Female,63.92382838,11,31,71,79,90,67,71,Pass
S3567,Male,97.65582438,18,95,81,46,44,82,64,Pass
S3568,Female,98.00179422,36,68,58,41,43,77,64,Pass
S3569,Female,91.41850693,37,72,90,71,87,58,73,Pass
S3570,Female,68.51706332,37,78,49,65,47,78,66,Pass
S3571,Male,72.92344701,32,76,57,64,68,69,60,Pass
S3572,Male,59.29159703,13,43,70,55,54,97,74,Pass
S3573,Male,88.30764114,13,88,47,30,92,87,67,Pass
S3574,Male,58.28414322,22,44,84,43,57,61,57,Pass
S3575,Female,80.27186124,38,37,77,89,64,73,75,Pass
S3576,Female,92.55802176,12,30,73,86,86,67,56,Pass
S3577,Male,92.70667163,37,76,49,73,61,65,61,Pass
S3578,Female,90.21687678,20,80,57,91,36,62,60,Pass
S3579,Male,78.35347345,33,48,30,56,47,98,68,Pass
S3580,Male,68.90924897,33,80,98,53,35,58,64,Pass
S3581,Male,94.76748471,11,39,36,81,47,79,59,Pass
S3582,Female,92.42671587,25,38,90,79,67,94,85,Pass
S3583,Female,52.1499219,22,32,97,38,81,58,54,Pass
S3584,Male,74.07976345,25,91,81,95,92,50,62,Pass
S3585,Female,99.0957057,10,73,82,67,37,88,76,Pass
S3586,Female,96.78609761,30,47,47,51,67,70,53,Pass
S3587,Male,86.26101484,31,90,65,30,50,70,54,Pass
S3588,Male,88.32780161,17,65,81,42,81,78,64,Pass
S3589,Male,84.80568709,17,68,59,51,80,65,71,Pass
S3590,Male,95.94656276,34,66,98,91,68,81,82,Pass
S3591,Female,64.29791053,37,86,94,40,58,93,71,Pass
S3592,Male,94.63067737,36,64,59,32,41,66,67,Pass
S3593,Male,72.46934887,10,58,59,89,41,73,62,Pass
S3594,Female,82.43300193,13,84,86,44,90,90,72,Pass
S3595,Male,62.38376697,14,61,98,86,37,68,55,Pass
S3596,Female,53.5652175,30,37,49,66,63,82,72,Pass
S3597,Male,93.17044073,22,80,56,82,49,78,75,Pass
S3598,Female,80.22479567,36,89,70,39,33,68,69,Pass
S3599,Female,79.5512595,36,82,72,38,59,76,77,Pass
S3600,Male,62.7039471,30,77,95,53,62,78,72,Pass
S3601,Male,76.88394238,16,31,75,99,66,65,55,Pass
S3602,Female,99.17531853,24,35,75,48,54,63,50,Pass
S3603,Female,92.71888848,32,69,69,98,72,75,75,Pass
S3604,Male,74.37858642,21,58,85,77,65,93,80,Pass
S3605,Male,94.87930631,21,94,43,37,45,83,70,Pass
S3606,Male,59.14555327,28,99,50,36,76,73,71,Pass
S3607,Female,55.5680002,19,44,83,73,65,50,53,Pass
S3608,Female,83.05777035,22,77,77,30,32,66,54,Pass
S3609,Male,96.38283239,27,36,63,95,99,75,65,Pass
S3610,Male,53.70236117,12,52,51,47,96,71,53,Pass
S3611,Female,75.50134253,29,79,30,99,34,71,59,Pass
S3612,Male,67.24447517,14,57,69,66,79,72,69,Pass
S3613,Male,61.40630135,17,52,47,63,77,87,73,Pass
S3614,Female,92.37986738,32,63,41,79,72,91,73,Pass
S3615,Male,55.59242723,16,81,64,86,34,98,75,Pass
S3616,Male,80.06066323,18,86,71,81,60,95,72,Pass
S3617,Male,65.79672945,19,76,97,52,94,77,66,Pass
S3618,Female,57.5106142,17,86,58,32,63,98,70,Pass
S3619,Female,78.57325682,34,61,89,59,30,99,85,Pass
S3620,Female,79.781257,16,94,70,69,94,55,60,Pass
S3621,Male,80.26892139,21,42,94,94,40,81,65,Pass
S3622,Female,59.75767207,25,37,32,75,31,95,69,Pass
S3623,Male,78.9555231,17,69,65,70,65,52,64,Pass
S3624,Male,60.75153518,16,51,80,37,97,56,55,Pass
S3625,Female,54.66747727,33,72,95,80,52,63,52,Pass
S3626,Female,78.96442004,27,65,83,69,77,73,72,Pass
S3627,Male,63.89837365,23,97,92,35,66,99,71,Pass
S3628,Male,64.93982023,16,94,53,54,74,98,78,Pass
S3629,Male,89.10362783,10,64,65,58,47,56,47,Fail
S3630,Female,69.2025466,15,74,92,93,68,99,83,Pass
S3631,Female,71.10787792,25,77,48,79,99,93,76,Pass
S3632,Female,91.21654441,23,66,30,57,83,78,71,Pass
S3633,Male,99.89821083,17,39,34,53,57,53,52,Pass
S3634,Female,99.87341049,37,69,82,65,88,66,61,Pass
S3635,Male,87.59629286,19,83,86,73,97,66,78,Pass
S3636,Male,52.88744141,31,59,98,46,92,55,64,Pass
S3637,Male,97.28435413,37,96,98,77,88,76,74,Pass
S3638,Female,66.69034568,29,36,93,85,83,88,72,Pass
S3639,Female,60.6417036,32,98,60,31,91,73,71,Pass
S3640,Male,84.03486048,10,83,93,92,76,86,76,Pass
S3641,Female,98.9769787,27,69,99,64,38,92,81,Pass
S3642,Female,51.85506253,20,60,67,56,62,60,54,Pass
S3643,Male,80.4923677,29,79,76,53,87,68,67,Pass
S3644,Female,80.02287363,23,46,82,62,86,72,76,Pass
S3645,Male,95.52251064,34,83,59,80,71,55,65,Pass
S3646,Male,84.1846501,32,86,82,44,38,59,58,Pass
S3647,Female,94.60327255,31,72,50,99,81,61,64,Pass
S3648,Female,86.38408045,16,77,87,98,43,95,86,Pass
S3649,Male,86.22076956,18,58,74,47,92,60,59,Pass
S3650,Female,75.380824,23,85,32,37,47,59,46,Fail
S3651,Male,82.80794152,24,57,34,87,66,61,57,Pass
S3652,Male,63.19719623,34,53,68,97,56,70,64,Pass
S3653,Male,52.11576804,16,80,40,38,86,80,63,Pass
S3654,Female,63.54507071,20,86,80,67,63,55,51,Pass
S3655,Female,99.54436769,28,87,60,50,99,84,67,Pass
S3656,Female,55.86326146,26,89,59,91,89,87,76,Pass
S3657,Male,93.60891355,23,58,95,61,68,90,77,Pass
S3658,Female,79.38172004,21,97,79,49,57,59,58,Pass
S3659,Male,55.17119712,11,97,39,49,56,94,76,Pass
S3660,Male,59.50958953,20,50,57,68,90,88,64,Pass
S3661,Male,60.81564441,31,93,48,56,58,56,64,Pass
S3662,Male,56.06340699,13,80,91,60,80,80,63,Pass
S3663,Male,51.58087031,36,57,71,85,97,84,64,Pass
S3664,Male,74.94970303,16,39,36,81,43,87,67,Pass
S3665,Male,73.144777,32,37,47,97,83,78,79,Pass
S3666,Female,83.82078784,38,53,45,76,69,51,52,Pass
S3667,Male,86.33984379,25,35,71,82,67,62,65,Pass
S3668,Female,62.50425298,37,42,77,72,72,71,70,Pass
S3669,Male,61.2891928,11,81,93,68,67,53,63,Pass
S3670,Female,82.000973,29,44,40,90,83,72,70,Pass
S3671,Female,99.11468795,26,97,51,66,91,58,65,Pass
S3672,Male,98.10234771,29,73,57,36,95,91,80,Pass
S3673,Female,61.06701501,15,35,47,30,38,99,67,Pass
S3674,Female,55.71369453,21,96,78,34,43,87,62,Pass
S3675,Male,76.91143054,22,42,80,38,76,78,73,Pass
S3676,Male,69.33110819,16,82,48,75,96,74,72,Pass
S3677,Male,66.96467271,30,61,36,47,50,91,68,Pass
S3678,Male,82.15848513,38,83,34,78,33,87,63,Pass
S3679,Male,88.97213719,24,75,68,80,33,91,80,Pass
S3680,Male,55.60065456,18,59,48,32,98,65,54,Pass
S3681,Male,69.01928084,38,88,39,46,45,87,64,Pass
S3682,Male,50.84349037,16,91,89,72,74,61,62,Pass
S3683,Female,51.92542515,13,40,45,44,52,52,39,Fail
S3684,Male,64.64202047,18,57,98,81,91,50,67,Pass
S3685,Male,63.0458315,21,54,79,70,69,84,77,Pass
S3686,Female,73.60044789,15,80,88,40,66,69,68,Pass
S3687,Male,99.48483073,21,84,52,33,90,82,65,Pass
S3688,Male,58.76373909,24,63,94,63,33,69,61,Pass
S3689,Male,52.09142407,24,99,63,79,50,76,76,Pass
S3690,Female,67.51247605,28,39,44,39,98,95,65,Pass
S3691,Male,73.88661953,10,54,36,98,71,88,71,Pass
S3692,Female,85.97965133,16,74,42,30,38,56,59,Pass
S3693,Female,52.28492086,31,71,76,60,45,67,66,Pass
S3694,Female,85.42793065,31,52,92,54,31,93,82,Pass
S3695,Female,86.66301378,26,85,43,45,55,56,63,Pass
S3696,Male,90.26775258,24,80,40,32,34,94,76,Pass
S3697,Male,94.03839619,33,94,30,81,86,82,70,Pass
S3698,Female,83.83443114,15,79,59,98,90,50,66,Pass
S3699,Female,93.88904742,37,51,69,43,87,66,70,Pass
S3700,Male,93.51443107,10,62,81,98,62,64,69,Pass
S3701,Male,69.06689574,25,89,90,77,91,78,66,Pass
S3702,Male,94.26935538,19,71,48,83,50,80,66,Pass
S3703,Male,72.61295667,21,90,92,70,79,71,63,Pass
S3704,Female,90.31437998,25,73,82,52,55,82,73,Pass
S3705,Male,67.93246651,37,70,98,38,77,94,77,Pass
S3706,Male,92.21158063,23,63,82,77,73,95,75,Pass
S3707,Male,95.25037746,34,99,51,62,80,76,73,Pass
S3708,Female,94.41893899,12,34,90,98,87,95,89,Pass
S3709,Female,57.39384186,31,54,71,43,81,67,63,Pass
S3710,Male,55.52283831,19,36,93,91,72,83,70,Pass
S3711,Male,84.86643145,11,47,67,85,57,99,87,Pass
S3712,Male,55.3677908,30,36,44,83,37,50,39,Fail
S3713,Female,64.01437033,14,39,81,73,92,85,72,Pass
S3714,Female,62.17381507,21,58,76,86,59,80,62,Pass
S3715,Male,65.04167558,16,94,92,88,31,67,54,Pass
S3716,Female,55.95608442,38,89,30,32,53,95,76,Pass
S3717,Male,60.10742402,29,36,73,81,74,61,52,Pass
S3718,Female,57.91307372,24,75,84,69,34,52,63,Pass
S3719,Female,62.19306573,33,90,54,90,40,62,59,Pass
S3720,Male,77.04182634,35,46,61,50,42,85,66,Pass
S3721,Male,71.20428872,26,89,88,95,37,90,69,Pass
S3722,Female,74.28420643,24,90,64,43,93,67,60,Pass
S3723,Male,63.71108129,15,68,86,40,55,67,64,Pass
S3724,Male,99.38865488,13,75,50,57,60,99,78,Pass
S3725,Male,92.5751482,16,82,65,86,80,58,53,Pass
S3726,Male,63.18933495,37,94,69,36,54,84,70,Pass
S3727,Female,62.37206763,14,59,53,81,47,89,74,Pass
S3728,Male,73.31532701,16,56,84,74,74,54,67,Pass
S3729,Female,88.16314537,37,90,72,73,71,58,56,Pass
S3730,Female,54.8962164,22,72,86,42,71,75,74,Pass
S3731,Female,66.75070887,34,60,96,47,90,60,69,Pass
S3732,Male,68.13529242,27,38,57,91,71,87,64,Pass
S3733,Male,66.18094593,20,52,88,51,56,77,68,Pass
S3734,Female,86.88325436,31,70,79,62,46,67,55,Pass
S3735,Female,61.72581744,32,72,75,91,67,75,67,Pass
S3736,Male,55.9102895,23,91,38,50,71,63,49,Fail
S3737,Male,58.67989855,28,34,92,83,91,95,71,Pass
S3738,Female,59.60957452,29,86,76,34,59,77,67,Pass
S3739,Female,63.17016941,11,48,93,34,97,67,53,Pass
S3740,Female,57.99843121,24,93,90,62,33,57,56,Pass
S3741,Male,63.28131661,25,34,93,31,56,60,54,Pass
S3742,Female,67.07294412,32,78,80,94,39,85,79,Pass
S3743,Female,52.52257995,36,93,87,95,80,63,70,Pass
S3744,Male,81.15201303,29,99,36,46,58,59,67,Pass
S3745,Female,53.56733507,37,71,57,36,61,81,58,Pass
S3746,Female,94.77136556,21,66,59,90,33,92,70,Pass
S3747,Male,52.59169876,10,66,57,72,72,92,62,Pass
S3748,Male,90.26893674,11,98,68,79,99,54,65,Pass
S3749,Male,59.32506981,16,73,47,41,32,67,50,Pass
S3750,Female,62.14072721,33,37,37,88,75,64,58,Pass
S3751,Male,53.79878716,33,34,69,71,77,65,69,Pass
S3752,Male,82.66760951,10,78,48,36,95,97,78,Pass
S3753,Female,87.82708568,27,65,61,47,30,71,69,Pass
S3754,Female,51.26743299,38,89,46,86,52,55,59,Pass
S3755,Male,62.32455844,20,50,61,99,90,78,79,Pass
S3756,Male,51.59229654,14,50,75,46,47,67,49,Fail
S3757,Female,81.3557995,23,92,98,48,62,82,76,Pass
S3758,Female,67.65203996,17,94,48,93,87,53,62,Pass
S3759,Male,75.99992818,29,50,71,32,73,61,65,Pass
S3760,Female,62.60222607,36,86,77,53,53,88,77,Pass
S3761,Male,72.43458424,10,41,39,89,56,82,58,Pass
S3762,Female,89.26324745,27,91,39,72,93,84,66,Pass
S3763,Female,64.25211501,26,95,99,48,37,85,79,Pass
S3764,Male,63.13013403,22,38,37,96,34,54,59,Pass
S3765,Female,92.93499865,25,63,57,56,69,65,63,Pass
S3766,Female,83.38230761,19,93,94,82,33,93,74,Pass
S3767,Male,51.73659403,16,72,68,52,71,64,64,Pass
S3768,Male,52.46593547,27,78,81,47,40,97,81,Pass
S3769,Male,79.48656985,24,64,46,38,97,79,76,Pass
S3770,Male,95.24278043,20,66,42,61,78,60,54,Pass
S3771,Female,78.29455442,10,50,76,71,34,70,68,Pass
S3772,Male,94.7003093,23,62,33,84,42,61,56,Pass
S3773,Female,67.54463026,18,38,45,70,98,55,54,Pass
S3774,Female,75.13190339,22,62,91,47,74,62,68,Pass
S3775,Male,82.68784941,13,41,78,74,74,69,61,Pass
S3776,Female,78.29307483,18,58,83,59,69,76,66,Pass
S3777,Female,88.71326983,15,87,74,71,39,78,77,Pass
S3778,Male,99.29734254,15,44,97,43,52,89,65,Pass
S3779,Male,83.59610902,26,45,80,46,91,68,56,Pass
S3780,Female,56.04046431,11,47,55,92,75,94,78,Pass
S3781,Female,94.30554969,29,91,44,85,62,94,88,Pass
S3782,Male,82.76475752,38,49,94,47,44,52,50,Pass
S3783,Female,74.46689799,30,32,62,73,96,96,75,Pass
S3784,Female,58.51242675,37,82,36,34,55,84,71,Pass
S3785,Male,92.74724497,32,90,71,47,62,86,84,Pass
S3786,Male,52.40378971,13,83,91,41,79,86,78,Pass
S3787,Male,84.66888457,23,79,44,69,53,59,57,Pass
S3788,Male,76.11421426,17,88,53,57,34,75,62,Pass
S3789,Male,54.64566366,24,77,87,91,76,65,68,Pass
S3790,Male,55.46397205,14,76,52,34,74,56,57,Pass
S3791,Male,88.26627707,32,71,90,59,76,83,67,Pass
S3792,Female,73.49622314,23,57,47,61,93,85,79,Pass
S3793,Female,51.69069819,29,51,67,95,62,72,72,Pass
S3794,Male,64.51191384,31,70,36,65,35,56,58,Pass
S3795,Female,53.20833589,15,34,55,56,96,92,68,Pass
S3796,Male,96.39955264,16,92,47,60,56,97,76,Pass
S3797,Male,71.9834835,35,77,83,49,92,81,83,Pass
S3798,Male,62.4452498,27,77,73,44,57,66,60,Pass
S3799,Female,91.51164372,23,85,94,89,59,82,74,Pass
S3800,Female,90.32301845,13,64,52,68,82,68,66,Pass
S3801,Male,81.95224456,30,62,94,32,35,92,73,Pass
S3802,Male,70.05858809,18,66,89,82,31,85,71,Pass
S3803,Female,52.95716811,25,54,41,51,99,65,64,Pass
S3804,Female,66.11467753,21,40,52,52,71,74,64,Pass
S3805,Female,72.47705934,23,87,44,49,78,97,77,Pass
S3806,Male,55.38186964,18,60,45,77,38,55,47,Fail
S3807,Male,87.61309829,15,51,84,99,50,96,75,Pass
S3808,Male,76.29559236,15,85,60,76,87,94,71,Pass
S3809,Male,72.09380345,37,85,86,85,33,62,64,Pass
S3810,Male,99.41901073,28,39,53,45,52,76,74,Pass
S3811,Female,87.21034044,19,42,93,80,90,64,72,Pass
S3812,Female,50.43233093,30,44,38,90,34,84,72,Pass
S3813,Male,87.63724059,14,83,66,78,56,90,81,Pass
S3814,Female,64.60015257,14,67,31,65,48,92,78,Pass
S3815,Male,71.23529261,20,88,87,67,44,76,65,Pass
S3816,Female,95.64665249,33,95,47,69,56,84,81,Pass
S3817,Female,80.26560774,24,61,67,60,70,78,72,Pass
S3818,Male,57.44789637,21,72,94,97,97,96,77,Pass
S3819,Female,63.10390359,12,58,72,86,86,81,75,Pass
S3820,Male,96.87629079,12,75,66,67,41,62,54,Pass
S3821,Male,56.84572711,35,31,53,84,93,91,77,Pass
S3822,Male,81.55739208,18,58,71,85,96,59,70,Pass
S3823,Female,62.15540891,24,96,81,42,34,65,66,Pass
S3824,Female,91.32201642,27,48,91,98,98,86,86,Pass
S3825,Female,88.07406619,13,44,35,53,82,73,70,Pass
S3826,Male,74.35871366,37,52,58,52,39,92,64,Pass
S3827,Female,56.1748724,11,83,79,73,52,72,54,Pass
S3828,Male,88.51431711,33,37,40,70,52,81,57,Pass
S3829,Male,74.97235751,15,63,53,78,87,81,64,Pass
S3830,Female,92.55582579,34,50,45,62,90,86,75,Pass
S3831,Male,99.19186437,27,65,49,64,74,98,75,Pass
S3832,Female,83.88852009,24,59,31,53,93,96,86,Pass
S3833,Male,61.98712099,13,95,86,30,69,92,77,Pass
S3834,Male,82.067897,29,52,40,51,52,63,51,Pass
S3835,Female,65.79124347,13,46,31,89,39,81,64,Pass
S3836,Female,84.85765891,14,67,48,82,59,85,64,Pass
S3837,Male,88.00770373,24,59,64,67,95,55,65,Pass
S3838,Male,53.57760281,20,64,69,90,67,74,71,Pass
S3839,Female,59.02585711,30,84,86,97,95,81,78,Pass
S3840,Male,56.60445409,14,46,42,92,61,55,50,Pass
S3841,Male,94.69532533,16,34,86,78,71,81,62,Pass
S3842,Male,93.04075857,21,87,43,82,32,85,78,Pass
S3843,Male,52.31737351,14,99,48,34,61,96,82,Pass
S3844,Female,59.11192617,17,76,57,59,98,99,69,Pass
S3845,Female,87.53134277,29,44,43,69,86,73,68,Pass
S3846,Female,68.05710013,15,80,48,40,50,64,60,Pass
S3847,Female,57.1239605,21,86,98,96,69,79,82,Pass
S3848,Male,62.54698055,19,32,42,93,42,72,59,Pass
S3849,Female,56.22603418,11,64,33,70,65,58,43,Fail
S3850,Male,84.82269679,20,36,75,43,36,72,60,Pass
S3851,Male,52.33257409,24,78,81,76,88,91,76,Pass
S3852,Male,76.80344194,24,95,89,48,57,60,52,Pass
S3853,Female,87.86791632,12,52,77,36,82,90,81,Pass
S3854,Female,54.13062742,33,84,88,92,36,79,80,Pass
S3855,Male,64.90223104,16,78,47,67,93,52,47,Fail
S3856,Male,73.46919318,29,76,94,70,42,86,64,Pass
S3857,Male,58.84392395,22,87,80,82,93,71,65,Pass
S3858,Female,55.2995866,23,51,94,88,35,55,59,Pass
S3859,Male,64.91665465,13,99,55,35,44,54,54,Pass
S3860,Male,76.6863391,27,65,45,79,76,55,63,Pass
S3861,Male,78.17474592,31,73,87,68,46,91,68,Pass
S3862,Male,99.72388208,27,96,42,91,37,52,61,Pass
S3863,Female,51.67918782,38,77,37,98,99,80,81,Pass
S3864,Male,83.11513206,11,35,84,30,30,54,47,Fail
S3865,Male,85.14178606,25,52,93,34,50,96,68,Pass
S3866,Male,90.15323101,21,47,91,90,39,95,86,Pass
S3867,Male,91.72956652,38,46,60,92,78,69,71,Pass
S3868,Female,94.51976055,23,98,83,68,87,79,71,Pass
S3869,Male,90.44371301,13,58,34,61,62,85,77,Pass
S3870,Male,64.27885781,10,44,95,43,34,75,67,Pass
S3871,Female,65.99319338,11,57,49,75,35,66,54,Pass
S3872,Male,52.41232552,23,66,63,43,36,59,60,Pass
S3873,Male,84.49974467,26,52,32,57,56,84,75,Pass
S3874,Male,51.64975123,32,98,36,95,59,71,71,Pass
S3875,Female,72.4201883,36,62,49,86,59,63,64,Pass
S3876,Male,55.29473757,33,96,91,49,92,65,68,Pass
S3877,Male,97.27697569,33,55,92,45,82,68,70,Pass
S3878,Female,91.0733212,12,67,85,49,53,57,57,Pass
S3879,Female,87.90673307,26,31,35,80,42,79,66,Pass
S3880,Female,82.64648756,15,39,37,37,76,94,70,Pass
S3881,Male,56.5298646,24,75,65,99,63,72,75,Pass
S3882,Female,59.37063927,25,54,73,42,53,89,62,Pass
S3883,Female,71.61958371,18,32,75,88,77,70,70,Pass
S3884,Female,99.07106503,23,42,40,51,56,95,71,Pass
S3885,Male,77.13262676,38,72,36,92,41,72,59,Pass
S3886,Female,77.94636096,37,33,76,74,99,66,69,Pass
S3887,Female,89.93095944,35,30,62,93,46,76,64,Pass
S3888,Male,87.03025199,22,95,77,56,31,54,56,Pass
S3889,Female,61.79302033,17,72,79,55,62,93,65,Pass
S3890,Male,94.93776285,13,71,54,30,54,90,70,Pass
S3891,Female,55.27064498,22,98,78,49,35,88,75,Pass
